#REF!,Service Company Name:,,#ERROR!,UNCONVENTIONAL RESOURCES - WCO&PED,,,,,,,,,,,,,,,,,,,If Recorded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Service Company Code:,,,,,,,,,,,#ERROR!,,HAZEM,,,,,,SIWHP (psig):,,6870,,,,,,,,,"Venturi meter Pipe Diameter ""D"" (mm):",,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9/22/21 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 19:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 20:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 20:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 21:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 22:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 23:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 23:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/22/21 23:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 0:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 0:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 0:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 1:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 1:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 1:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 2:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 2:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 2:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 3:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 3:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 3:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 4:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 4:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 4:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 5:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 5:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 5:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 6:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 6:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 6:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 7:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 7:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 7:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 8:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 8:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 8:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 9:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 9:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 9:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 10:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 10:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 12:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 12:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 14:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 16:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 16:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 18:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 19:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 19:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 20:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 20:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 21:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 21:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 21:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 22:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 22:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
,9/23/21 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,12411.6,56026.9,,,,,,,,,,,,,,,0.00,0.00,380.95,198.86,,579.81,0.00,,,
